总字数为733605 红楼梦 共有12章 
18655求仙        1    18655 
18656块石        1    18656 
18657编述        1    18657 
18658幻形        1    18658 
18659携入        1    18659 
18660炎凉世态      1    18660 
18661云无材       1    18661 
18662苍天        1    18662 
18663枉入        1    18663 
18664身前        1    18664 
18665身后事       1    18665 
18666记去        1    18666 
18667作奇        1    18667 
18668传诗后       1    18668 
18669坠落        1    18669 
18670陈迹        1    18670 
18671琐事        1    18671 
18672邦国        1    18672 
18673编写        1    18673 
18674大忠理       1    18674 
18675或情        1    18675 
18676微善        1    18676 
18677无班姑       1    18677 
18678蔡女        1    18678 
18679之德能       1    18679 
18680我师        1    18680 
18681何太痴       1    18681 
18682耶若云       1    18682 
18683可考        1    18683 
18684师竟        1    18684 
18685借汉        1    18685 
18686唐等        1    18686 
18687添缀        1    18687 
18688又有何难      1    18688 
18689一辙        1    18689 
18690套者        1    18690 
18691市井        1    18691 
18692喜看        1    18692 
18693理治之书者     1    18693 
18694闲文者       1    18694 
18695特多        1    18695 
18696讪谤        1    18696 
18697君相        1    18697 
18698贬人        1    18698 
18699淫秽        1    18699 
18700污臭        1    18700 
18701屠毒笔墨      1    18701 
18702坏人        1    18702 
18703千部        1    18703 
18704涉于        1    18704 
18705情诗        1    18705 
18706赋来        1    18706 
18707故假        1    18707 
18708必旁        1    18708 
18709拨乱        1    18709 
18710剧中        1    18710 
18711然且        1    18711 
18712即者        1    18712 
18713之乎        1    18713 
18714非文        1    18714 
18715即理        1    18715 
18716逐一        1    18716 
18717自相矛盾      1    18717 
18718不近情理      1    18718 
18719亲闻        1    18719 
18720代书        1    18720 
18721事迹        1    18721 
18722消愁        1    18722 
18723歪诗        1    18723 
18724喷饭        1    18724 
18725供酒        1    18725 
18726际遇        1    18726 
18727追踪        1    18727 
18728蹑迹        1    18728 
18729徒为        1    18729 
18730供人        1    18730 
18731之目        1    18731 
18732真传        1    18732 
18733今之人       1    18733 
18734贫者        1    18734 
18735富者        1    18735 
18736稍闲        1    18736 
18737贪淫        1    18737 
18738恋色        1    18738 
18739好货        1    18739 
18740那理治之书     1    18740 
18741检读        1    18741 
18742卧之时       1    18742 
18743避世        1    18743 
18744寿命        1    18744 
18745筋力        1    18745 
18746谋虚逐妄      1    18746 
18747之害        1    18747 
18748腿脚        1    18748 
18749奔忙        1    18749 
18750胡牵        1    18750 
18751忽离        1    18751 
18752熟套        1    18752 
18753师意        1    18753 
18754检阅        1    18754 
18755指奸        1    18755 
18756责佞        1    18756 
18757贬恶        1    18757 
18758诛         1    18758 
18759伤时        1    18759 
18760世之旨       1    18760 
18761君仁臣良      1    18761 
18762父慈子孝      1    18762 
18763所关        1    18763 
18764眷眷        1    18764 
18765实非        1    18765 
18766大旨        1    18766 
18767谈情        1    18767 
18768实录        1    18768 
18769假拟        1    18769 
18770妄称        1    18770 
18771邀艳约       1    18771 
18772偷盟        1    18772 
18773时世方       1    18773 
18774因空        1    18774 
18775见色        1    18775 
18776由色        1    18776 
18777生情        1    18777 
18778入色        1    18778 
18779自色悟       1    18779 
18780空空空       1    18780 
18781易名        1    18781 
18782情僧        1    18782 
18783情僧录       1    18783 
18784至玉峰题      1    18784 
18785东鲁孔       1    18785 
18786梅溪则题      1    18786 
18787增删        1    18787 
18788五次        1    18788 
18789纂成        1    18789 
18790目录        1    18790 
18791章回        1    18791 
18792并题        1    18792 
18793云满纸       1    18793 
18794荒唐言       1    18794 
18795辛酸泪       1    18795 
18796味至        1    18796 
18797脂砚斋       1    18797 
18798甲戌        1    18798 
18799抄阅        1    18799 
18800再评        1    18800 
18801仍用        1    18801 
18802出则        1    18802 
18803石上书       1    18803 
18804一隅        1    18804 
18805有城        1    18805 
18806门者        1    18806 
18807街街        1    18807 
18808呼作        1    18808 
18809庙庙        1    18809 
18810旁住        1    18810 
18811甄名        1    18811 
18812费字士       1    18812 
18813明礼义       1    18813 
18814望族        1    18814 
18815英莲年方      1    18815 
18816炎夏        1    18816 
18817昼士        1    18817 
18818手倦        1    18818 
18819拋书伏       1    18819 
18820几少憩       1    18820 
18821不辨        1    18821 
18822那厢来       1    18822 
18823行且        1    18823 
18824造劫        1    18824 
18825历世        1    18825 
18826时有        1    18826 
18827瑕         1    18827 
18828得久延       1    18828 
18829岁月        1    18829 
18830既受        1    18830 
18831雨露        1    18831 
18832滋养        1    18832 
18833草胎        1    18833 
18834木质        1    18834 
18835得换        1    18835 
18836女体        1    18836 
18837游于        1    18837 
18838饥则        1    18838 
18839食蜜        1    18839 
18840青果        1    18840 
18841渴则        1    18841 
18842之德故       1    18842 
18843其五内       1    18843 
18844偶炽        1    18844 
18845朝世        1    18845 
18846造历        1    18846 
18847幻缘        1    18847 
18848案前        1    18848 
18849未偿        1    18849 
18850之惠        1    18850 
18851无此        1    18851 
18852道果        1    18852 
18853还泪        1    18853 
18854传其        1    18854 
18855篇章        1    18855 
18856中一饮       1    18856 
18857一食        1    18857 
18858偷香窃玉      1    18858 
18859暗约        1    18859 
18860私奔        1    18860 
18861度脱        1    18861 
18862正合吾意      1    18862 
18863落尘        1    18863 
18864然犹未       1    18864 
18865不知所云      1    18865 
18866相问士       1    18866 
18867隐因        1    18867 
18868果实        1    18868 
18869愚浊        1    18869 
18870洞悉        1    18870 
18871若蒙大开      1    18871 
18872顽备        1    18872 
18873细一闻       1    18873 
18874洗耳        1    18874 
18875谛听        1    18875 
18876稍能        1    18876 
18877警省        1    18877 
18878沉伦        1    18878 
18879二仙        1    18879 
18880预泄者       1    18880 
18881跳出火坑      1    18881 
18882预泄        1    18882 
18883适云        1    18883 
18884一见否       1    18884 
18885一面之缘      1    18885 
18886递与士       1    18886 
18887隐士        1    18887 
18888隐接        1    18888 
18889便强        1    18889 
18890无士        1    18890 
18891霹雳        1    18891 
18892山崩地陷      1    18892 
18893烈日炎炎      1    18893 
18894所梦之事      1    18894 
18895士隐见       1    18895 
18896发生        1    18896 
18897跣         1    18897 
18898向士隐       1    18898 
18899有命        1    18899 
18900累及        1    18900 
18901怀内作       1    18901 
18902甚士        1    18902 
18903罢舍        1    18903 
18904罢士        1    18904 
18905惯养        1    18905 
18906娇生        1    18906 
18907好防        1    18907 
18908烟消火灭      1    18908 
18909时士        1    18909 
18910各干        1    18910 
18911劫后        1    18911 
18912邙山        1    18912 
18913销号        1    18913 
18914妙妙妙       1    18914 
18915该试        1    18915 
18916隐正        1    18916 
18917穷儒        1    18917 
18918已尽        1    18918 
18919衰丧        1    18919 
18920求取        1    18920 
18921自前        1    18921 
18922淹         1    18922 
18923蹇         1    18923 
18924暂寄庙       1    18924 
18925为生        1    18925 
18926故士        1    18926 
18927隐常        1    18927 
18928村见        1    18928 
18929士隐忙       1    18929 
18930伫望        1    18930 
18931否士        1    18931 
18932适因        1    18932 
18933甚兄        1    18933 
18934正妙        1    18934 
18935小斋        1    18935 
18936一谈        1    18936 
18937消此        1    18937 
18938永昼        1    18938 
18939村来        1    18939 
18940方谈        1    18940 
18941严老爷       1    18941 
18942拜士        1    18942 
18943隐慌得       1    18943 
18944罪略        1    18944 
18945坐弟        1    18945 
18946陪雨村       1    18946 
18947乃常造       1    18947 
18948雨村且       1    18948 
18949声雨村       1    18949 
18950花生        1    18950 
18951仪容        1    18951 
18952眉目        1    18952 
18953花方        1    18953 
18954旧服        1    18954 
18955窘然        1    18955 
18956背厚面       1    18956 
18957阔口方       1    18957 
18958剑眉        1    18958 
18959星眼直       1    18959 
18960鼻权        1    18960 
18961雄壮        1    18961 
18962褴褛        1    18962 
18963必非久       1    18963 
18964困之人       1    18964 
18965既散        1    18965 
18966知雨村       1    18966 
18967中秋佳节      1    18967 
18968步月        1    18968 
18969至庙        1    18969 
18970三生        1    18970 
18971愿频        1    18971 
18972敛额行       1    18972 
18973自顾风       1    18973 
18974蟾光        1    18974 
18975先上        1    18975 
18976玉人楼       1    18976 
18977村吟        1    18977 
18978苦未        1    18978 
18979对天        1    18979 
18980复高吟       1    18980 
18981一联云玉      1    18981 
18982匮中        1    18982 
18983兄真        1    18983 
18984偶吟        1    18984 
18985狂诞        1    18985 
18986何兴        1    18986 
18987旅寄僧       1    18987 
18988之感        1    18988 
18989故特具       1    18989 
18990小酌        1    18990 
18991邀兄        1    18991 
18992可纳芹       1    18992 
18993意否        1    18993 
18994厚爱        1    18994 
18995拂此        1    18995 
18996同士        1    18996 
18997隐复        1    18997 
18998书院        1    18998 
18999美酒佳肴      1    18999 
19000款斟漫       1    19000 
19001饮次        1    19001 
19002渐谈        1    19002 
19003至兴        1    19003 
19004觥         1    19004 
19005户户        1    19005 
19006弦歌        1    19006 
19007凝辉        1    19007 
19008愈添        1    19008 
19009酒到        1    19009 
19010干雨村       1    19010 
19011酒意        1    19011 
19012狂兴        1    19012 
19013寓怀        1    19013 
19014时逢        1    19014 
19015便团        1    19015 
19016光护玉栏      1    19016 
19017万姓        1    19017 
19018看士        1    19018 
19019妙哉        1    19019 
19020每谓        1    19020 
19021兄必非       1    19021 
19022久居人下      1    19022 
19023今所吟       1    19023 
19024飞腾        1    19024 
19025之兆已       1    19025 
19026可接        1    19026 
19027履于        1    19027 
19028云霓        1    19028 
19029乃亲        1    19029 
19030贺雨村       1    19030 
19031因干过       1    19031 
19032狂言        1    19032 
19033之学        1    19033 
19034充数        1    19034 
19035行囊        1    19035 
19036无措        1    19036 
19037远非        1    19037 
19038撰文        1    19038 
19039即能        1    19039 
19040士         1    19040 
19041隐不待       1    19041 
19042早言        1    19042 
19043愚久        1    19043 
19044每遇        1    19044 
19045兄时        1    19045 
19046愚故        1    19046 
19047此愚        1    19047 
19048义利        1    19048 
19049还识        1    19049 
19050得且        1    19050 
19051喜明        1    19051 
19052大比        1    19052 
19053兄宜        1    19053 
19054作速入       1    19054 
19055春闱        1    19055 
19056所学        1    19056 
19057余事弟       1    19057 
19058不枉兄       1    19058 
19059谬识        1    19059 
19060速封        1    19060 
19061兄可即       1    19061 
19062买舟        1    19062 
19063雄飞        1    19063 
19064高举        1    19064 
19065明冬        1    19065 
19066再晤        1    19066 
19067银衣        1    19067 
19068略谢        1    19068 
19069方散士       1    19069 
19070隐送        1    19070 
19071红日三竿      1    19071 
19072使雨村       1    19072 
19073投谒        1    19073 
19074寄足        1    19074 
19075因使        1    19075 
19076请时        1    19076 
19077贾爷        1    19077 
19078黑道        1    19078 
19079事理        1    19079 
19080易过        1    19080 
19081元霄        1    19081 
19082士隐命       1    19082 
19083霍启抱       1    19083 
19084英莲去       1    19084 
19085社火        1    19085 
19086中霍启       1    19086 
19087霍启直       1    19087 
19088霍启        1    19088 
19089那士        1    19089 
19090只生        1    19090 
19091士隐先       1    19091 
19092孺人        1    19092 
19093女构        1    19093 
19094中炸供       1    19094 
19095火逸便       1    19095 
19096此方        1    19096 
19097多用        1    19097 
19098木壁者       1    19098 
19099劫数        1    19099 
19100牵五挂四      1    19100 
19101火焰山       1    19101 
19102来救        1    19102 
19103救得        1    19103 
19104直烧        1    19104 
19105熄去        1    19105 
19106烧成        1    19106 
19107急得士       1    19107 
19108隐惟        1    19108 
19109水旱        1    19109 
19110不收鼠       1    19110 
19111蜂起        1    19111 
19112抢田夺       1    19112 
19113鼠窃狗偷      1    19113 
19114民不        1    19114 
19115剿捕        1    19115 
19116投他        1    19116 
19117大如州       1    19117 
19118殷实        1    19118 
19119狼狈        1    19119 
19120价薄置       1    19120 
19121半哄半       1    19121 
19122屋士        1    19122 
19123稼穑        1    19123 
19124现成话       1    19124 
19125人前人后      1    19125 
19126好吃懒做      1    19126 
19127语士        1    19127 
19128隐知        1    19128 
19129投人        1    19129 
19130惊唬        1    19130 
19131怨痛        1    19131 
19132已伤        1    19132 
19133贫病交攻      1    19133 
19134挫到        1    19134 
19135落脱        1    19135 
19136麻屣        1    19136 
19137鹑衣        1    19137 
19138荒冢        1    19138 
19139终朝        1    19139 
19140聚无多       1    19140 
19141眼闭        1    19141 
19142姣妻        1    19142 
19143君死        1    19143 
19144好须        1    19144 
19145士隐本       1    19145 
19146宿慧        1    19146 
19147彻悟        1    19147 
19148解注        1    19148 
19149解士        1    19149 
19150陋室        1    19150 
19151空堂        1    19151 
19152蛛丝        1    19152 
19153结满        1    19153 
19154雕梁        1    19154 
19155绿纱        1    19155 
19156脂         1    19156 
19157粉正香       1    19157 
19158成霜        1    19158 
19159陇头        1    19159 
19160帐底        1    19160 
19161金满箱       1    19161 
19162银满箱       1    19162 
19163人皆谤       1    19163 
19164正叹        1    19164 
19165丧训        1    19165 
19166强梁        1    19166 
19167膏梁        1    19167 
19168烟花巷       1    19168 
19169因嫌        1    19169 
19170纱帽        1    19170 
19171枷         1    19171 
19172昨怜        1    19172 
19173破袄        1    19173 
19174寒今        1    19174 
19175蟒长        1    19175 
19176方唱        1    19176 
19177登场        1    19177 
19178反认        1    19178 
19179作嫁衣裳      1    19179 
19180跛         1    19180 
19181拍掌        1    19181 
19182解得切       1    19182 
19183切士        1    19183 
19184隐便        1    19184 
19185烘动        1    19185 
19186封氏闻       1    19186 
19187访寻        1    19187 
19188无奈何       1    19188 
19189发卖        1    19189 
19190隐在        1    19190 
19191军牢        1    19191 
19192快手        1    19192 
19193俄而大       1    19193 
19194乌帽        1    19194 
19195猩袍        1    19195 
19196打得门响      1    19196 
19197差人来       1    19197 
19198祸事        1    19198 
19199贾夫人       1    19199 
19200演说        1    19200 
19201料不真       1    19201 
19202香销        1    19202 
19203尽尚        1    19203 
19204逡巡        1    19204 
19205欲知        1    19205 
19206兆须        1    19206 
19207旁观        1    19207 
19208公差        1    19208 
19209启问        1    19209 
19210甄爷        1    19210 
19211不姓        1    19211 
19212小婿        1    19212 
19213甄今        1    19213 
19214面禀        1    19214 
19215推拥        1    19215 
19216何兆        1    19216 
19217新升        1    19217 
19218移住        1    19218 
19219看灯        1    19219 
19220探访        1    19220 
19221临走        1    19221 
19222答谢        1    19222 
19223密书        1    19223 
19224娇杏作       1    19224 
19225屁滚尿流      1    19225 
19226一力        1    19226 
19227乘夜        1    19227 
19228送进去       1    19228 
19229封百金赠      1    19229 
19230赡         1    19230 
19231一顾        1    19231 
19232意料不到      1    19232 
19233两济        1    19233 
19234半载        1    19234 
19235染疾        1    19235 
19236侧作        1    19236 
19237士隐赠       1    19237 
19238他于        1    19238 
19239比之期       1    19239 
19240外班        1    19240 
19241已升        1    19241 
19242优长        1    19242 
19243贪酷        1    19243 
19244之弊        1    19244 
19245侮         1    19245 
19246侧目而视      1    19246 
19247空隙        1    19247 
19248参他        1    19248 
19249狡猾        1    19249 
19250擅纂        1    19250 
19251沽清        1    19251 
19252正之名       1    19252 
19253暗结        1    19253 
19254民命        1    19254 
19255语龙        1    19255 
19256颜大怒       1    19256 
19257即批        1    19257 
19258该部        1    19258 
19259那雨村       1    19259 
19260惭恨        1    19260 
19261怨色        1    19261 
19262资本        1    19262 
19263担风袖       1    19263 
19264胜迹        1    19264 
19265游至        1    19265 
19266维扬        1    19266 
19267闻得今       1    19267 
19268政点        1    19268 
19269名海        1    19269 
19270前科        1    19270 
19271升至        1    19271 
19272兰台        1    19272 
19273出为        1    19273 
19274列侯        1    19274 
19275今到        1    19275 
19276五世        1    19276 
19277封袭        1    19277 
19278三世        1    19278 
19279盛德        1    19279 
19280远迈        1    19280 
19281加恩至       1    19281 
19282科第        1    19282 
19283钟鼎之家      1    19283 
19284支庶        1    19284 
19285不盛        1    19285 
19286几门        1    19286 
19287堂族        1    19287 
19288亲支        1    19288 
19289如海年       1    19289 
19290一个三岁      1    19290 
19291黛玉年方      1    19291 
19292聊解        1    19292 
19293旅店        1    19293 
19294一因        1    19294 
19295二因        1    19295 
19296不继        1    19296 
19297政欲聘       1    19297 
19298西宾        1    19298 
19299相托        1    19299 
19300友力        1    19300 
19301之计妙       1    19301 
19302这女        1    19302 
19303一疾而       1    19303 
19304终女        1    19304 
19305侍汤奉       1    19305 
19306守丧        1    19306 
19307尽哀        1    19307 
19308辞馆        1    19308 
19309别图        1    19309 
19310令女        1    19310 
19311过伤        1    19311 
19312闲居        1    19312 
19313每当        1    19313 
19314风日        1    19314 
19315晴和        1    19315 
19316偶至        1    19316 
19317郭外        1    19317 
19318山环水       1    19318 
19319旋         1    19319 
19320茂         1    19320 
19321林深竹       1    19321 
19322门巷        1    19322 
19323倾颓        1    19323 
19324朽败        1    19324 
19325有额题       1    19325 
19326寺三字       1    19326 
19327门旁        1    19327 
19328旧破        1    19328 
19329无路        1    19329 
19330曾游        1    19330 
19331大剎        1    19331 
19332龙钟        1    19332 
19333煮粥        1    19333 
19334那老僧       1    19334 
19335既聋且       1    19335 
19336昏齿        1    19336 
19337落舌钝       1    19337 
19338村肆        1    19338 
19339中沽饮       1    19339 
19340以助        1    19340 
19341野趣        1    19341 
19342刚入        1    19342 
19343肆门        1    19343 
19344行中        1    19344 
19345最赞        1    19345 
19346这子兴       1    19346 
19347借雨村       1    19347 
19348最相        1    19348 
19349岁底        1    19349 
19350情留        1    19350 
19351紧事且       1    19351 
19352半时        1    19352 
19353歇歇脚       1    19353 
19354同席        1    19354 
19355整上        1    19355 
19356酒肴        1    19356 
19357漫饮        1    19357 
19358事雨村       1    19358 
19359弟族        1    19359 
19360一族雨村      1    19360 
19361寒族        1    19361 
19362东汉        1    19362 
19363贾复        1    19363 
19364支派        1    19364 
19365逐细        1    19365 
19366考查        1    19366 
19367难认        1    19367 
19368长雨村       1    19368 
19369石头城       1    19369 
19370老宅        1    19370 
19371街东        1    19371 
19372街西        1    19372 
19373大半条       1    19373 
19374围墙        1    19374 
19375厅殿        1    19375 
19376峥嵘        1    19376 
19377蓊         1    19377 
19378蔚洇润       1    19378 
19379先年        1    19379 
19380兴盛        1    19380 
19381生齿日繁      1    19381 
19382日盛        1    19382 
19383谋画者       1    19383 
19384内囊        1    19384 
19385钟鸣鼎食      1    19385 
19386翰墨        1    19386 
19387诗礼之家      1    19387 
19388教子有方      1    19388 
19389公与        1    19389 
19390宁公        1    19390 
19391居长生       1    19391 
19392宁公死       1    19392 
19393长名        1    19393 
19394贾敷至       1    19394 
19395八九岁       1    19395 
19396贾敬袭       1    19396 
19397好道        1    19397 
19398烧丹炼       1    19398 
19399汞         1    19399 
19400官倒        1    19400 
19401这珍爷       1    19401 
19402竟翻        1    19402 
19403人敢        1    19403 
19404自荣        1    19404 
19405公死        1    19405 
19406世勋史       1    19406 
19407酷喜        1    19407 
19408原欲以       1    19408 
19409科甲        1    19409 
19410临终时       1    19410 
19411遗本        1    19411 
19412因恤        1    19412 
19413先臣        1    19413 
19414即时        1    19414 
19415官外        1    19415 
19416几子        1    19416 
19417主事        1    19417 
19418其入        1    19418 
19419部习学       1    19419 
19420王氏头       1    19420 
19421胎胞        1    19421 
19422周岁        1    19422 
19423时政        1    19423 
19424志向        1    19424 
19425抓取        1    19425 
19426抓来政       1    19426 
19427便大怒       1    19427 
19428酒色之徒      1    19428 
19429独那史       1    19429 
19430命根        1    19430 
19431水作        1    19431 
19432泥作        1    19432 
19433觉浊        1    19433 
19434厉色        1    19434 
19435老前辈       1    19435 
19436致知        1    19436 
19437格物        1    19437 
19438参玄之力      1    19438 
19439知也子       1    19439 
19440兴见        1    19440 
19441重大        1    19441 
19442其端        1    19442 
19443天地生       1    19443 
19444人除        1    19444 
19445大仁大恶      1    19445 
19446若大        1    19446 
19447生运生       1    19447 
19448世治劫       1    19448 
19449生世        1    19449 
19450危尧        1    19450 
19451召         1    19451 
19452董         1    19452 
19453韩         1    19453 
19454程         1    19454 
19455蚩尤        1    19455 
19456共工        1    19456 
19457桀         1    19457 
19458纣         1    19458 
19459始皇        1    19459 
19460王莽        1    19460 
19461曹操        1    19461 
19462桓温        1    19462 
19463秦桧        1    19463 
19464修治        1    19464 
19465扰乱        1    19465 
19466之所秉       1    19466 
19467所秉        1    19467 
19468运隆祚       1    19468 
19469永之朝       1    19469 
19470所秉者       1    19470 
19471下及        1    19471 
19472草野        1    19472 
19473比比皆是      1    19473 
19474秀气        1    19474 
19475漫无        1    19475 
19476所归        1    19476 
19477风洽        1    19477 
19478然溉        1    19478 
19479荡溢于       1    19479 
19480光天化日      1    19480 
19481充塞        1    19481 
19482深沟        1    19482 
19483大壑        1    19483 
19484风荡        1    19484 
19485摧         1    19485 
19486半缕        1    19486 
19487误而        1    19487 
19488泄出        1    19488 
19489适过        1    19489 
19490复妒        1    19490 
19491相下        1    19491 
19492雷电        1    19492 
19493地中        1    19493 
19494消         1    19494 
19495搏击        1    19495 
19496掀发        1    19496 
19497后始        1    19497 
19498尽故        1    19498 
19499必赋        1    19499 
19500一尽始       1    19500 
19501偶秉此       1    19501 
19502仁人君子      1    19502 
19503凶大恶置      1    19503 
19504之于        1    19504 
19505其聪俊灵秀     1    19505 
19506万人之上      1    19506 
19507乖僻邪谬      1    19507 
19508为情        1    19508 
19509逸士        1    19509 
19510高人        1    19510 
19511薄祚        1    19511 
19512走卒        1    19512 
19513健仆        1    19513 
19514甘遭        1    19514 
19515庸人        1    19515 
19516驱制        1    19516 
19517驾驭        1    19517 
19518必为        1    19518 
19519优名        1    19519 
19520倡如        1    19520 
19521许由        1    19521 
19522陶潜        1    19522 
19523阮籍        1    19523 
19524嵇康        1    19524 
19525刘伶        1    19525 
19526王谢        1    19526 
19527二族        1    19527 
19528陈后主       1    19528 
19529唐明皇       1    19529 
19530刘庭芝       1    19530 
19531南宫        1    19531 
19532石曼卿       1    19532 
19533柳耆        1    19533 
19534秦少游       1    19534 
19535倪云林       1    19535 
19536祝枝山       1    19536 
19537李龟        1    19537 
19538黄幡绰       1    19538 
19539敬新磨       1    19539 
19540卓文君       1    19540 
19541薛涛        1    19541 
19542朝云        1    19542 
19543易地        1    19543 
19544同之人       1    19544 
19545成则        1    19545 
19546败则        1    19546 
19547遍游        1    19547 
19548钦差        1    19548 
19549省体        1    19549 
19550仁院        1    19550 
19551总裁        1    19551 
19552又系        1    19552 
19553处馆        1    19553 
19554显贵        1    19554 
19555富而好礼      1    19555 
19556之馆        1    19556 
19557启蒙        1    19557 
19558字极        1    19558 
19559天尊        1    19559 
19560宝号        1    19560 
19561尊荣        1    19561 
19562无对        1    19562 
19563这浊        1    19563 
19564口臭        1    19564 
19565舌万        1    19565 
19566暴虐        1    19566 
19567憨痴        1    19567 
19568笞         1    19568 
19569楚过        1    19569 
19570打急        1    19570 
19571急疼        1    19571 
19572可解        1    19572 
19573便果        1    19573 
19574觉不疼       1    19574 
19575孙辱        1    19575 
19576师责子       1    19576 
19577坐馆        1    19577 
19578贤孝        1    19578 
19579宫作        1    19579 
19580女史        1    19580 
19581之妾        1    19581 
19582乃政        1    19582 
19583乃宁府       1    19583 
19584老夫        1    19584 
19585人极        1    19585 
19586命字        1    19586 
19587等艳字       1    19587 
19588乐此        1    19588 
19589日所生       1    19589 
19590故名        1    19590 
19591林公之       1    19591 
19592即荣府       1    19592 
19593政二公       1    19593 
19594贾敏        1    19594 
19595信时        1    19595 
19596细访        1    19596 
19597读至        1    19597 
19598念作        1    19598 
19599密         1    19599 
19600其女        1    19600 
19601可伤        1    19601 
19602东床        1    19602 
19603这政公       1    19603 
19604衔玉之儿      1    19604 
19605弱孙        1    19605 
19606老竟        1    19606 
19607政公        1    19607 
19608其妾        1    19608 
19609二子        1    19609 
19610一孙        1    19610 
19611现捐        1    19611 
19612乃叔政       1    19612 
19613无一人       1    19613 
19614深细        1    19614 
19615不谬        1    19615 
19616正邪        1    19616 
19617两赋        1    19617 
19618好雨村       1    19618 
19619竟多        1    19619 
19620再谈        1    19620 
19621村兄        1    19621 
19622第三回       1    19622 
19623城起复       1    19623 
19624参革        1    19624 
19625本系        1    19625 
19626人革后       1    19626 
19627家居        1    19627 
19628中奏        1    19628 
19629准起        1    19629 
19630员之信       1    19630 
19631寻情        1    19631 
19632找门路       1    19632 
19633故忙        1    19633 
19634村雨        1    19634 
19635村自是       1    19635 
19636献计        1    19636 
19637令雨        1    19637 
19638村央烦       1    19638 
19639转向        1    19639 
19640去央烦       1    19640 
19641贾政雨       1    19641 
19642村领        1    19642 
19643回至馆       1    19643 
19644中忙        1    19644 
19645寻邸        1    19645 
19646报看        1    19646 
19647真确        1    19647 
19648面谋        1    19648 
19649海道        1    19649 
19650因贱        1    19650 
19651中家        1    19651 
19652接因        1    19652 
19653痊故        1    19653 
19654蒙训        1    19654 
19655教之恩       1    19655 
19656遇此        1    19656 
19657弟已        1    19657 
19658预为        1    19658 
19659已修        1    19659 
19660下荐        1    19660 
19661务为        1    19661 
19662协佐        1    19662 
19663尽弟        1    19663 
19664鄙诚        1    19664 
19665弟于        1    19665 
19666信中        1    19666 
19667已注        1    19667 
19668劳尊兄       1    19668 
19669打恭谢       1    19669 
19670不释        1    19670 
19671骤然        1    19671 
19672干渎        1    19672 
19673如海笑       1    19673 
19674犹系        1    19674 
19675乃荣        1    19675 
19676公之孙大      1    19676 
19677字恩侯       1    19677 
19678名政字       1    19678 
19679存周        1    19679 
19680谦恭        1    19680 
19681故弟方       1    19681 
19682致书        1    19682 
19683烦托        1    19683 
19684否则        1    19684 
19685污尊兄       1    19685 
19686清操        1    19686 
19687即弟        1    19687 
19688子兴        1    19688 
19689月初        1    19689 
19690之事雨村      1    19690 
19691方愈原       1    19691 
19692弃父        1    19692 
19693务去        1    19693 
19694说汝父       1    19694 
19695再无续       1    19695 
19696且汝多病      1    19696 
19697亲母        1    19697 
19698舅氏        1    19698 
19699顾盼        1    19699 
19700之忧何       1    19700 
19701反云不往      1    19701 
19702及荣府       1    19702 
19703老妇人       1    19703 
19704船带        1    19704 
19705依附        1    19705 
19706黛玉而行      1    19706 
19707先整        1    19707 
19708妹丈        1    19708 
19709魁伟        1    19709 
19710礼贤下士      1    19710 
19711拯弱        1    19711 
19712扶济        1    19712 
19713危大有       1    19713 
19714祖风        1    19714 
19715系妹        1    19715 
19716优待        1    19716 
19717协助        1    19717 
19718题奏        1    19718 
19719缺出        1    19719 
19720便谋补       1    19720 
19721弃舟        1    19721 
19722常听        1    19722 
19723今至        1    19723 
19724其家        1    19724 
19725步步        1    19725 
19726多行        1    19726 
19727阜         1    19727 
19728盛自        1    19728 
19729街北        1    19729 
19730前列        1    19730 
19731华冠丽服      1    19731 
19732敕造        1    19732 
19733黛玉想       1    19733 
19734西行        1    19734 
19735只进        1    19735 
19736抬进去       1    19736 
19737衣帽        1    19737 
19738步下围       1    19738 
19739随至        1    19739 
19740手进        1    19740 
19741抄手        1    19741 
19742厅厅        1    19742 
19743大院        1    19743 
19744雕梁画栋      1    19744 
19745穿山        1    19745 
19746还念        1    19746 
19747人争        1    19747 
19748起帘笼       1    19748 
19749房时        1    19749 
19750心肝儿       1    19750 
19751涕泣        1    19751 
19752此即        1    19752 
19753所云        1    19753 
19754先珠        1    19754 
19755微丰合       1    19755 
19756凝新荔       1    19756 
19757鼻腻鹅脂      1    19757 
19758沉默        1    19758 
19759观之        1    19759 
19760可亲        1    19760 
19761削肩        1    19761 
19762细腰        1    19762 
19763面俊眼       1    19763 
19764修眉        1    19764 
19765顾盼神飞      1    19765 
19766忘俗        1    19766 
19767未足        1    19767 
19768尚小其钗      1    19768 
19769环裙        1    19769 
19770认过        1    19770 
19771黛玉之母      1    19771 
19772送死        1    19772 
19773发丧        1    19773 
19774疼者        1    19774 
19775先舍        1    19775 
19776连面        1    19776 
19777年貌        1    19777 
19778虽小其       1    19778 
19779常服        1    19779 
19780何药        1    19780 
19781不急        1    19781 
19782从会        1    19782 
19783修方        1    19783 
19784三岁时       1    19784 
19785要化        1    19785 
19786外姓        1    19786 
19787不经之谈      1    19787 
19788多配        1    19788 
19789敛声屏气      1    19789 
19790恭肃        1    19790 
19791严整        1    19791 
19792围拥        1    19792 
19793神妃        1    19793 
19794五凤        1    19794 
19795挂珠钗       1    19795 
19796裙边        1    19796 
19797豆绿        1    19797 
